,Rating,Installs,Type,Price
5772,4.0,100000,0,1.9
5773,4.0,100000,0,0.0
5779,4.0,100000,0,0.0
5781,4.0,100000,0,0.0
5787,4.0,100000,0,0.0
5790,4.0,100000,0,0.0
5849,4.0,100000,0,0.0
5870,4.0,100000,0,0.0
5900,4.0,100000,0,0.0
5904,4.0,100000,0,0.0
5928,4.0,100000,0,0.0
5947,4.0,100000,0,0.0
5953,4.0,100000,0,0.0
5982,4.0,100000,0,4.9
5994,4.0,100000,0,11.9
6025,4.0,100000,0,0.0
6033,4.0,100000,0,0.0
6037,4.0,100000,0,0.0
6049,4.0,100000,0,0.0
6050,4.0,100000,0,0.0
6053,4.0,100000,0,0.0
6058,4.0,100000,0,0.0
6060,4.0,100000,0,0.0
6064,4.0,100000,0,0.0
6069,4.0,100000,0,0.0
6074,4.0,100000,0,0.0
6078,4.0,100000,0,0.0
6095,4.0,100000,0,0.0
6104,4.0,100000,0,0.0
6111,4.0,100000,0,0.0
6125,4.0,100000,0,0.0
6160,4.0,100000,0,0.0
6180,4.0,100000,0,9.9
6185,4.0,100000,0,0.0
6200,4.0,100000,0,0.0
6202,4.0,100000,0,4.9
6204,4.0,100000,0,0.0
6209,4.0,100000,0,0.0
6216,4.0,100000,0,0.0
6217,4.0,100000,0,2.4
6219,4.0,100000,0,0.0
6228,4.0,100000,0,0.0
6236,4.0,100000,0,0.0
6262,4.0,100000,0,0.0
6264,4.0,100000,0,0.0
6306,4.0,100000,0,0.0
6347,4.0,100000,0,0.0
6349,4.0,100000,0,0.0
6350,4.0,100000,0,0.0
6353,4.0,100000,0,0.0
6354,4.0,100000,0,0.0
6358,4.0,100000,0,0.0
6368,4.0,100000,0,0.0
6374,4.0,100000,0,0.0
6403,4.0,100000,0,0.0
6406,4.0,100000,0,0.0
6417,4.0,100000,0,0.0
6418,4.0,100000,0,0.0
6448,4.0,100000,0,0.0
6454,4.0,100000,0,0.0
6465,4.0,100000,0,0.0
6476,4.0,100000,0,0.0
6547,4.0,100000,0,2.9
6591,4.0,100000,0,0.0
6651,4.0,100000,0,0.0
6680,4.0,100000,0,4.4
6688,4.0,100000,0,0.0
6691,4.0,100000,0,0.0
6697,4.0,100000,0,0.0
6708,4.0,100000,0,0.0
6712,4.0,100000,0,0.0
6720,4.0,100000,0,0.0
6745,4.0,100000,0,0.0
6752,4.0,100000,0,0.0
6764,4.0,100000,0,0.0
6860,4.0,100000,0,0.0
6877,4.0,100000,0,0.0
6883,4.0,100000,0,0.0
6886,4.0,100000,0,2.9
6900,4.0,100000,0,0.0
6905,4.0,100000,0,0.0
6907,4.0,100000,0,0.0
6925,4.0,100000,0,1.4
6966,4.0,100000,0,0.0
6995,4.0,100000,0,0.0
6996,4.0,100000,0,0.0
7002,4.0,100000,0,0.0
7006,4.0,100000,0,0.0
7008,4.0,100000,0,0.0
7013,4.0,100000,0,0.0
7020,4.0,100000,0,0.0
7022,4.0,100000,0,0.0
7024,4.0,100000,0,0.0
7025,4.0,100000,0,0.0
7028,4.0,100000,0,0.0
7036,4.0,100000,0,0.0
7079,4.0,100000,0,0.0
7105,4.0,100000,0,0.0
7115,4.0,100000,0,0.0
7178,4.0,100000,0,0.0
7210,4.0,100000,0,0.0
7236,4.0,100000,0,0.0
7241,4.0,100000,0,0.0
7290,4.0,100000,0,0.0
7324,4.0,100000,0,0.0
7331,4.0,100000,0,0.0
7350,4.0,100000,0,0.0
7356,4.0,100000,0,3.9
7379,4.0,100000,0,0.0
7381,4.0,100000,0,0.0
7397,4.0,100000,0,0.0
7424,4.0,100000,0,0.0
7449,4.0,100000,0,0.0
7458,4.0,100000,0,0.0
7479,4.0,100000,0,0.0
7496,4.0,100000,0,0.0
7497,4.0,100000,0,0.0
7498,4.0,100000,0,0.0
7509,4.0,100000,0,0.0
7538,4.0,100000,0,4.9
7546,4.0,100000,0,0.0
7549,4.0,100000,0,0.0
7551,4.0,100000,0,0.0
7556,4.0,100000,0,0.0
7557,4.0,100000,0,0.0
7558,4.0,100000,0,0.0
7562,4.0,100000,0,0.0
7563,4.0,100000,0,0.0
7575,4.0,100000,0,0.0
7585,4.0,100000,0,2.9
7586,4.0,100000,0,3.9
7590,4.0,100000,0,0.0
7610,4.0,100000,0,0.9
7612,4.0,100000,0,0.0
7643,4.0,100000,0,0.0
7672,4.0,100000,0,0.0
7680,4.0,100000,0,0.0
7689,4.0,100000,0,0.0
7721,4.0,100000,0,0.0
7723,4.0,100000,0,0.0
7733,4.0,100000,0,0.0
7739,4.0,100000,0,0.0
7753,4.0,100000,0,0.0
7767,4.0,100000,0,0.0
7768,4.0,100000,0,0.0
7770,4.0,100000,0,0.0
7794,4.0,100000,0,0.0
7815,4.0,100000,0,0.0
7817,4.0,100000,0,0.0
7824,4.0,100000,0,0.0
7889,4.0,100000,0,0.0
7902,4.0,100000,0,0.0
7906,4.0,100000,0,0.0
7942,4.0,100000,0,0.0
7945,4.0,100000,0,0.0
7949,4.0,100000,0,0.0
7950,4.0,100000,0,0.0
7954,4.0,100000,0,0.0
7955,4.0,100000,0,0.0
7956,4.0,100000,0,0.0
7961,4.0,100000,0,0.0
7967,4.0,100000,0,0.0
7971,4.0,100000,0,0.0
7979,4.0,100000,0,0.0
7984,4.0,100000,0,0.0
7996,4.0,100000,0,0.0
8024,4.0,100000,0,0.0
8037,4.0,100000,0,0.0
8085,4.0,100000,0,1.9
8120,4.0,100000,0,0.0
8127,4.0,100000,0,0.0
8153,4.0,100000,0,0.0
8158,4.0,100000,0,0.0
8164,4.0,100000,0,3.4
8171,4.0,100000,0,4.9
8235,4.0,100000,0,0.0
8277,4.0,100000,0,0.0
8317,4.0,100000,0,0.0
8401,4.0,100000,0,0.0
8408,4.0,100000,0,0.0
8419,4.0,100000,0,0.0
8427,4.0,100000,0,0.0
8429,4.0,100000,0,0.0
8447,4.0,100000,0,0.0
8465,4.0,100000,0,0.0
8466,4.0,100000,0,0.0
8467,4.0,100000,0,0.0
8483,4.0,100000,0,0.0
8527,4.0,100000,0,0.0
8547,4.0,100000,0,0.0
8610,4.0,100000,0,0.0
8645,4.0,100000,0,0.0
8649,4.0,100000,0,0.0
8653,4.0,100000,0,0.0
8657,4.0,100000,0,0.0
8660,4.0,100000,0,0.0
8661,4.0,100000,0,0.0
8664,4.0,100000,0,0.0
8669,4.0,100000,0,0.0
8673,4.0,100000,0,0.0
8676,4.0,100000,0,0.0
8680,4.0,100000,0,0.0
8681,4.0,100000,0,0.0
8684,4.0,100000,0,0.0
8686,4.0,100000,0,0.0
8695,4.0,100000,0,0.0
8696,4.0,100000,0,0.0
8700,4.0,100000,0,0.0
8715,4.0,100000,0,0.0
8723,4.0,100000,0,2.9
8726,4.0,100000,0,14.9
8736,4.0,100000,0,13.9
8738,4.0,100000,0,0.0
8753,4.0,100000,0,0.0
8760,4.0,100000,0,0.0
8780,4.0,100000,0,1.9
8781,4.0,100000,0,0.0
8786,4.0,100000,0,0.0
8800,4.0,100000,0,2.9
8879,4.0,100000,0,2.9
8889,4.0,100000,0,0.0
8900,4.0,100000,0,0.0
8905,4.0,100000,0,0.0
8912,4.0,100000,0,3.9
8914,4.0,100000,0,0.0
8915,4.0,100000,0,0.0
8917,4.0,100000,0,0.0
8923,4.0,100000,0,0.0
8956,4.0,100000,0,0.0
8974,4.0,100000,0,0.0
8978,4.0,100000,0,0.0
9006,4.0,100000,0,0.0
9028,4.0,100000,0,0.9
9036,4.0,100000,0,0.0
9038,4.0,100000,0,0.0
9085,4.0,100000,0,0.0
9092,4.0,100000,0,0.0
9093,4.0,100000,0,0.0
9099,4.0,100000,0,0.0
9105,4.0,100000,0,0.0
9112,4.0,100000,0,0.0
9114,4.0,100000,0,0.0
9124,4.0,100000,0,0.0
9184,4.0,100000,0,0.0
9192,4.0,100000,0,0.0
9200,4.0,100000,0,0.0
9216,4.0,100000,0,0.0
9217,4.0,100000,0,0.0
9225,4.0,100000,0,0.0
9226,4.0,100000,0,0.0
9233,4.0,100000,0,0.0
9323,4.0,100000,0,0.0
9335,4.0,100000,0,0.0
9339,4.0,100000,0,0.0
9347,4.0,100000,0,0.0
9352,4.0,100000,0,0.0
9356,4.0,100000,0,0.0
9369,4.0,100000,0,0.0
9397,4.0,100000,0,0.0
9399,4.0,100000,0,0.0
9400,4.0,100000,0,0.0
9486,4.0,100000,0,0.0
9487,4.0,100000,0,0.0
9490,4.0,100000,0,2.9
9493,4.0,100000,0,0.0
9540,4.0,100000,0,0.0
9544,4.0,100000,0,0.0
9545,4.0,100000,0,0.0
9553,4.0,100000,0,0.0
9555,4.0,100000,0,0.0
9559,4.0,100000,0,0.0
9563,4.0,100000,0,0.0
9565,4.0,100000,0,0.0
9569,4.0,100000,0,2.9
9574,4.0,100000,0,24.9
9593,4.0,100000,0,0.0
9596,4.0,100000,0,0.0
9605,4.0,100000,0,0.0
9608,4.0,100000,0,0.0
9627,4.0,100000,0,4.4
9710,4.0,100000,0,3.9
9743,4.0,100000,0,0.0
9754,4.0,100000,0,0.0
9764,4.0,100000,0,0.0
9774,4.0,100000,0,0.0
9787,4.0,100000,0,0.0
9788,4.0,100000,0,0.0
9793,4.0,100000,0,0.0
9799,4.0,100000,0,0.0
9822,4.0,100000,0,0.0
9823,4.0,100000,0,0.0
9830,4.0,100000,0,0.0
9832,4.0,100000,0,0.0
9836,4.0,100000,0,0.0
9886,4.0,100000,0,0.0
9942,4.0,100000,0,0.0
9944,4.0,100000,0,0.0
9974,4.0,100000,0,0.0
9986,4.0,100000,0,0.0
9987,4.0,100000,0,0.0
9991,4.0,100000,0,0.0
10006,4.0,100000,0,9.9
10032,4.0,100000,0,0.0
10035,4.0,100000,0,0.9
10048,4.0,100000,0,0.0
10056,4.0,100000,0,0.0
10062,4.0,100000,0,0.0
10072,4.0,100000,0,3.9
10116,4.0,100000,0,0.0
10127,4.0,100000,0,0.0
10132,4.0,100000,0,0.0
10147,4.0,100000,0,0.0
10155,4.0,100000,0,0.0
10167,4.0,100000,0,0.0
10201,4.0,100000,0,0.0
10208,4.0,100000,0,0.0
10220,4.0,100000,0,0.0
10221,4.0,100000,0,0.0
10225,4.0,100000,0,0.0
10226,4.0,100000,0,0.0
10230,4.0,100000,0,0.0
10234,4.0,100000,0,0.0
10240,4.0,100000,0,0.0
10252,4.0,100000,0,0.0
10254,4.0,100000,0,0.0
10269,4.0,100000,0,0.0
10272,4.0,100000,0,0.0
10275,4.0,100000,0,0.0
10282,4.0,100000,0,0.0
10290,4.0,100000,0,0.0
10294,4.0,100000,0,0.0
10312,4.0,100000,0,0.0
10431,4.0,100000,0,0.0
10436,4.0,100000,0,0.0
10440,4.0,100000,0,0.0
10444,4.0,100000,0,0.0
10465,4.0,100000,0,0.0
10523,4.0,100000,0,0.0
10531,4.0,100000,0,3.4
10574,4.0,100000,0,0.0
10582,4.0,100000,0,0.0
10598,4.0,100000,0,0.0
10623,4.0,100000,0,0.0
10641,4.0,100000,0,0.0
10652,4.0,100000,0,0.0
10679,4.0,100000,0,2.9
10680,4.0,100000,0,0.0
10681,4.0,100000,0,0.0
10688,4.0,100000,0,0.0
10713,4.0,100000,0,0.0
10722,4.0,100000,0,0.0
10732,4.0,100000,0,0.0
10750,4.0,100000,0,0.0
10770,4.0,100000,0,0.0
10795,4.0,100000,0,0.0
10799,4.0,100000,0,0.0
10804,4.0,100000,0,0.0
10817,4.0,100000,0,0.0
1559,0.0,500000,0,0.0
4904,1.0,500000,0,0.0
520,2.0,500000,0,0.0
549,2.0,500000,0,0.0
2317,2.0,500000,0,0.0
2517,2.0,500000,0,0.0
4194,2.0,500000,0,0.0
4230,2.0,500000,0,0.0
4493,2.0,500000,0,0.0
4787,2.0,500000,0,0.0
6767,2.0,500000,0,0.0
7016,2.0,500000,0,0.0
1,3.0,500000,0,0.0
71,3.0,500000,0,0.0
101,3.0,500000,0,0.0
124,3.0,500000,0,0.0
170,3.0,500000,0,0.0
184,3.0,500000,0,0.0
244,3.0,500000,0,0.0
263,3.0,500000,0,0.0
273,3.0,500000,0,0.0
505,3.0,500000,0,0.0
507,3.0,500000,0,0.0
517,3.0,500000,0,0.0
519,3.0,500000,0,0.0
533,3.0,500000,0,0.0
564,3.0,500000,0,0.0
576,3.0,500000,0,0.0
578,3.0,500000,0,0.0
713,3.0,500000,0,0.0
948,3.0,500000,0,0.0
1138,3.0,500000,0,0.0
1187,3.0,500000,0,0.0
1213,3.0,500000,0,0.0
1457,3.0,500000,0,0.0
1480,3.0,500000,0,0.0
1481,3.0,500000,0,0.0
1548,3.0,500000,0,0.0
1554,3.0,500000,0,0.0
1599,3.0,500000,0,0.0
2033,3.0,500000,0,0.0
2314,3.0,500000,0,0.0
2328,3.0,500000,0,0.0
2601,3.0,500000,0,0.0
3075,3.0,500000,0,0.0
3077,3.0,500000,0,0.0
3135,3.0,500000,0,0.0
3275,3.0,500000,0,0.0
3741,3.0,500000,0,0.0
3875,3.0,500000,0,0.0
3891,3.0,500000,0,0.0
3893,3.0,500000,0,0.0
3917,3.0,500000,0,0.0
3962,3.0,500000,0,0.0
4077,3.0,500000,0,0.0
4078,3.0,500000,0,0.0
4138,3.0,500000,0,0.0
4220,3.0,500000,0,0.0
4296,3.0,500000,0,0.0
4336,3.0,500000,0,0.0
4384,3.0,500000,0,0.0
4442,3.0,500000,0,0.0
4513,3.0,500000,0,0.0
4667,3.0,500000,0,0.0
4679,3.0,500000,0,0.0
4689,3.0,500000,0,0.0
4847,3.0,500000,0,0.0
4878,3.0,500000,0,0.0
4900,3.0,500000,0,0.0
4901,3.0,500000,0,1.9
4941,3.0,500000,0,0.0
4943,3.0,500000,0,0.0
5009,3.0,500000,0,0.0
5028,3.0,500000,0,0.0
5060,3.0,500000,0,0.0
5275,3.0,500000,0,0.0
5614,3.0,500000,0,0.0
5836,3.0,500000,0,0.0
5875,3.0,500000,0,0.0
5916,3.0,500000,0,0.0
6009,3.0,500000,0,0.0
6032,3.0,500000,0,0.0
6039,3.0,500000,0,0.0
6263,3.0,500000,0,0.0
6424,3.0,500000,0,0.0
6498,3.0,500000,0,0.0
6501,3.0,500000,0,0.0
6625,3.0,500000,0,0.0
6773,3.0,500000,0,0.0
6788,3.0,500000,0,0.0
6983,3.0,500000,0,0.0
6992,3.0,500000,0,0.0
7015,3.0,500000,0,0.0
7152,3.0,500000,0,0.0
7368,3.0,500000,0,0.0
7421,3.0,500000,0,0.0
7454,3.0,500000,0,0.0
7547,3.0,500000,0,0.0
7773,3.0,500000,0,0.0
8031,3.0,500000,0,0.0
8073,3.0,500000,0,0.0
8121,3.0,500000,0,0.0
8204,3.0,500000,0,0.0
8213,3.0,500000,0,0.0
8413,3.0,500000,0,0.0
8767,3.0,500000,0,0.0
8773,3.0,500000,0,0.0
8799,3.0,500000,0,0.0
8808,3.0,500000,0,0.0
8812,3.0,500000,0,0.0
8816,3.0,500000,0,0.0
8963,3.0,500000,0,0.0
9022,3.0,500000,0,0.0
9027,3.0,500000,0,0.0
9182,3.0,500000,0,0.0
9372,3.0,500000,0,0.0
9382,3.0,500000,0,0.0
9384,3.0,500000,0,0.0
9394,3.0,500000,0,0.0
9484,3.0,500000,0,0.0
9583,3.0,500000,0,0.0
9584,3.0,500000,0,0.0
9588,3.0,500000,0,0.0
9591,3.0,500000,0,0.0
9746,3.0,500000,0,0.0
9763,3.0,500000,0,0.0
9765,3.0,500000,0,0.0
10059,3.0,500000,0,0.0
10391,3.0,500000,0,0.0
10392,3.0,500000,0,0.0
10395,3.0,500000,0,0.0
10438,3.0,500000,0,0.0
10455,3.0,500000,0,0.0
10469,3.0,500000,0,0.0
10642,3.0,500000,0,0.0
10739,3.0,500000,0,0.0
16,4.0,500000,0,0.0
22,4.0,500000,0,0.0
26,4.0,500000,0,0.0
36,4.0,500000,0,0.0
39,4.0,500000,0,0.0
74,4.0,500000,0,0.0
82,4.0,500000,0,0.0
95,4.0,500000,0,0.0
96,4.0,500000,0,0.0
98,4.0,500000,0,0.0
103,4.0,500000,0,0.0
118,4.0,500000,0,0.0
125,4.0,500000,0,0.0
150,4.0,500000,0,0.0
156,4.0,500000,0,0.0
160,4.0,500000,0,0.0
162,4.0,500000,0,0.0
167,4.0,500000,0,0.0
169,4.0,500000,0,0.0
178,4.0,500000,0,0.0
197,4.0,500000,0,0.0
246,4.0,500000,0,0.0
247,4.0,500000,0,0.0
275,4.0,500000,0,0.0
276,4.0,500000,0,0.0
298,4.0,500000,0,0.0
300,4.0,500000,0,0.0
326,4.0,500000,0,0.0
425,4.0,500000,0,0.0
426,4.0,500000,0,0.0
463,4.0,500000,0,0.0
486,4.0,500000,0,0.0
495,4.0,500000,0,0.0
515,4.0,500000,0,0.0
516,4.0,500000,0,0.0
538,4.0,500000,0,0.0
541,4.0,500000,0,0.0
545,4.0,500000,0,0.0
550,4.0,500000,0,0.0
557,4.0,500000,0,0.0
568,4.0,500000,0,0.0
577,4.0,500000,0,0.0
581,4.0,500000,0,0.0
585,4.0,500000,0,0.0
599,4.0,500000,0,0.0
675,4.0,500000,0,0.0
679,4.0,500000,0,0.0
707,4.0,500000,0,0.0
708,4.0,500000,0,0.0
715,4.0,500000,0,0.0
727,4.0,500000,0,0.0
731,4.0,500000,0,0.0
732,4.0,500000,0,0.0
771,4.0,500000,0,0.0
803,4.0,500000,0,0.0
810,4.0,500000,0,0.0
827,4.0,500000,0,0.0
830,4.0,500000,0,0.0
834,4.0,500000,0,0.0
853,4.0,500000,0,3.9
905,4.0,500000,0,0.0
941,4.0,500000,0,0.0
966,4.0,500000,0,0.0
1006,4.0,500000,0,0.0
1054,4.0,500000,0,0.0
1101,4.0,500000,0,0.0
1104,4.0,500000,0,0.0
1127,4.0,500000,0,0.0
1134,4.0,500000,0,0.0
1141,4.0,500000,0,0.0
1152,4.0,500000,0,0.0
1154,4.0,500000,0,0.0
1185,4.0,500000,0,0.0
1192,4.0,500000,0,0.0
1214,4.0,500000,0,0.0
1221,4.0,500000,0,0.0
1257,4.0,500000,0,0.0
1270,4.0,500000,0,0.0
1272,4.0,500000,0,0.0
1278,4.0,500000,0,0.0
1282,4.0,500000,0,0.0
1294,4.0,500000,0,0.0
1300,4.0,500000,0,0.0
1310,4.0,500000,0,0.0
1331,4.0,500000,0,0.0
1332,4.0,500000,0,0.0
1336,4.0,500000,0,0.0
1343,4.0,500000,0,0.0
1356,4.0,500000,0,0.0
1358,4.0,500000,0,0.0
1365,4.0,500000,0,0.0
1393,4.0,500000,0,0.0
1401,4.0,500000,0,0.0
1407,4.0,500000,0,0.0
1419,4.0,500000,0,0.0
1423,4.0,500000,0,0.0
1427,4.0,500000,0,0.0
1429,4.0,500000,0,0.0
1432,4.0,500000,0,0.0
1433,4.0,500000,0,0.0
1437,4.0,500000,0,0.0
1443,4.0,500000,0,0.0
1473,4.0,500000,0,0.0
1483,4.0,500000,0,0.0
1493,4.0,500000,0,0.0
1498,4.0,500000,0,0.0
1501,4.0,500000,0,0.0
1502,4.0,500000,0,0.0
1508,4.0,500000,0,0.0
1541,4.0,500000,0,0.0
1555,4.0,500000,0,0.0
1558,4.0,500000,0,0.0
1575,4.0,500000,0,0.0
1586,4.0,500000,0,0.0
1587,4.0,500000,0,0.0
1606,4.0,500000,0,0.0
1616,4.0,500000,0,0.0
1617,4.0,500000,0,0.0
1622,4.0,500000,0,0.0
1623,4.0,500000,0,0.0
1628,4.0,500000,0,0.0
1629,4.0,500000,0,0.0
1645,4.0,500000,0,0.0
1646,4.0,500000,0,0.0
1648,4.0,500000,0,0.0
1779,4.0,500000,0,0.0
1858,4.0,500000,0,0.0
1864,4.0,500000,0,0.0
2028,4.0,500000,0,0.0
2030,4.0,500000,0,0.0
2035,4.0,500000,0,0.0
2044,4.0,500000,0,0.0
2073,4.0,500000,0,0.0
2074,4.0,500000,0,0.0
2083,4.0,500000,0,0.0
2084,4.0,500000,0,0.0
2098,4.0,500000,0,0.0
2105,4.0,500000,0,0.0
2107,4.0,500000,0,0.0
2141,4.0,500000,0,0.0
2142,4.0,500000,0,0.0
2143,4.0,500000,0,0.0
2149,4.0,500000,0,0.0
2151,4.0,500000,0,3.9
2163,4.0,500000,0,0.0
2308,4.0,500000,0,0.0
2318,4.0,500000,0,0.0
2321,4.0,500000,0,0.0
2323,4.0,500000,0,0.0
2343,4.0,500000,0,0.0
2349,4.0,500000,0,0.0
2352,4.0,500000,0,0.0
2486,4.0,500000,0,0.0
2568,4.0,500000,0,0.0
2606,4.0,500000,0,0.0
2609,4.0,500000,0,0.0
2707,4.0,500000,0,0.0
2708,4.0,500000,0,0.0
2736,4.0,500000,0,0.0
2740,4.0,500000,0,0.0
2741,4.0,500000,0,0.0
2743,4.0,500000,0,0.0
2761,4.0,500000,0,0.0
2776,4.0,500000,0,0.0
2777,4.0,500000,0,0.0
2785,4.0,500000,0,0.0
2799,4.0,500000,0,0.0
2804,4.0,500000,0,0.0
2826,4.0,500000,0,0.0
2830,4.0,500000,0,0.0
2966,4.0,500000,0,0.0
2993,4.0,500000,0,0.0
2994,4.0,500000,0,0.0
2995,4.0,500000,0,0.0
3002,4.0,500000,0,0.0
3006,4.0,500000,0,0.0
3033,4.0,500000,0,0.0
3065,4.0,500000,0,0.0
3076,4.0,500000,0,0.0
3088,4.0,500000,0,0.0
3106,4.0,500000,0,0.0
3110,4.0,500000,0,0.0
3229,4.0,500000,0,0.0
3230,4.0,500000,0,0.0
3361,4.0,500000,0,0.0
3377,4.0,500000,0,0.0
3386,4.0,500000,0,0.0
3392,4.0,500000,0,0.0
3393,4.0,500000,0,0.0
3396,4.0,500000,0,0.0
3497,4.0,500000,0,0.0
3551,4.0,500000,0,0.0
3598,4.0,500000,0,0.0
3607,4.0,500000,0,0.0
3610,4.0,500000,0,0.0
3638,4.0,500000,0,0.0
3655,4.0,500000,0,0.0
3660,4.0,500000,0,0.0
3661,4.0,500000,0,0.0
3674,4.0,500000,0,0.0
3731,4.0,500000,0,0.0
3742,4.0,500000,0,0.0
3761,4.0,500000,0,0.0
3789,4.0,500000,0,0.0
3829,4.0,500000,0,0.0
3886,4.0,500000,0,0.0
3899,4.0,500000,0,0.0
3918,4.0,500000,0,0.0
3931,4.0,500000,0,0.0
3933,4.0,500000,0,0.0
3937,4.0,500000,0,0.0
4058,4.0,500000,0,0.0
4082,4.0,500000,0,0.0
4091,4.0,500000,0,0.0
4097,4.0,500000,0,0.0
4109,4.0,500000,0,0.0
4119,4.0,500000,0,0.0
4124,4.0,500000,0,0.0
4131,4.0,500000,0,0.0
4133,4.0,500000,0,5.9
4163,4.0,500000,0,0.0
4223,4.0,500000,0,0.0
4281,4.0,500000,0,0.0
4328,4.0,500000,0,0.0
4404,4.0,500000,0,0.0
4436,4.0,500000,0,0.0
4495,4.0,500000,0,0.0
4496,4.0,500000,0,0.0
4505,4.0,500000,0,0.0
4533,4.0,500000,0,0.0
4581,4.0,500000,0,0.0
4604,4.0,500000,0,0.0
4629,4.0,500000,0,0.0
4635,4.0,500000,0,0.0
4645,4.0,500000,0,0.0
4648,4.0,500000,0,0.0
4658,4.0,500000,0,0.0
4704,4.0,500000,0,0.0
4765,4.0,500000,0,0.0
4772,4.0,500000,0,0.0
4777,4.0,500000,0,0.0
4794,4.0,500000,0,0.0
4836,4.0,500000,0,0.0
4855,4.0,500000,0,0.0
4947,4.0,500000,0,0.0
4975,4.0,500000,0,0.0
4999,4.0,500000,0,0.0
5001,4.0,500000,0,0.0
5081,4.0,500000,0,0.0
5267,4.0,500000,0,0.0
5321,4.0,500000,0,0.0
5335,4.0,500000,0,0.0
5338,4.0,500000,0,0.0
5377,4.0,500000,0,0.0
5463,4.0,500000,0,0.0
5495,4.0,500000,0,0.0
5585,4.0,500000,0,0.0
5627,4.0,500000,0,2.9
5638,4.0,500000,0,0.0
5644,4.0,500000,0,0.0
5679,4.0,500000,0,0.0
5782,4.0,500000,0,0.0
5818,4.0,500000,0,0.0
5823,4.0,500000,0,0.0
5956,4.0,500000,0,0.0
6004,4.0,500000,0,0.0
6005,4.0,500000,0,0.0
6052,4.0,500000,0,0.0
6106,4.0,500000,0,0.0
6191,4.0,500000,0,0.0
6211,4.0,500000,0,0.0
6307,4.0,500000,0,0.0
6322,4.0,500000,0,0.0
6352,4.0,500000,0,0.0
6400,4.0,500000,0,0.0
6509,4.0,500000,0,0.0
6587,4.0,500000,0,0.0
6608,4.0,500000,0,0.0
6656,4.0,500000,0,0.0
6725,4.0,500000,0,0.0
6874,4.0,500000,0,0.0
6936,4.0,500000,0,0.9
6982,4.0,500000,0,0.0
6984,4.0,500000,0,0.0
6987,4.0,500000,0,0.0
6991,4.0,500000,0,0.0
7007,4.0,500000,0,0.0
7010,4.0,500000,0,0.0
7019,4.0,500000,0,0.0
7027,4.0,500000,0,0.0
7067,4.0,500000,0,0.0
7349,4.0,500000,0,0.0
7351,4.0,500000,0,0.0
7365,4.0,500000,0,0.0
7426,4.0,500000,0,0.0
7508,4.0,500000,0,0.0
7510,4.0,500000,0,0.0
7564,4.0,500000,0,0.0
7567,4.0,500000,0,0.0
7576,4.0,500000,0,0.0
7591,4.0,500000,0,0.0
7600,4.0,500000,0,0.0
7611,4.0,500000,0,0.0
7650,4.0,500000,0,0.0
7675,4.0,500000,0,0.0
7740,4.0,500000,0,0.0
7766,4.0,500000,0,0.0
7781,4.0,500000,0,0.0
7784,4.0,500000,0,0.0
7810,4.0,500000,0,1.9
7825,4.0,500000,0,0.0
7834,4.0,500000,0,0.0
7846,4.0,500000,0,0.0
7939,4.0,500000,0,0.0
7947,4.0,500000,0,0.0
7988,4.0,500000,0,0.0
8020,4.0,500000,0,0.0
8026,4.0,500000,0,0.0
8134,4.0,500000,0,0.0
8167,4.0,500000,0,0.0
8249,4.0,500000,0,0.0
8274,4.0,500000,0,0.0
8343,4.0,500000,0,0.0
8352,4.0,500000,0,0.0
8383,4.0,500000,0,0.0
8420,4.0,500000,0,0.0
8444,4.0,500000,0,0.0
8449,4.0,500000,0,2.9
8570,4.0,500000,0,0.0
8617,4.0,500000,0,0.0
8647,4.0,500000,0,0.0
8652,4.0,500000,0,0.0
8656,4.0,500000,0,0.0
8671,4.0,500000,0,0.0
8674,4.0,500000,0,0.0
8678,4.0,500000,0,0.0
8683,4.0,500000,0,0.0
8708,4.0,500000,0,0.0
8717,4.0,500000,0,0.0
8735,4.0,500000,0,0.0
8761,4.0,500000,0,0.0
8772,4.0,500000,0,0.0
8810,4.0,500000,0,0.0
8893,4.0,500000,0,0.0
8907,4.0,500000,0,0.0
8908,4.0,500000,0,0.0
8995,4.0,500000,0,0.0
9023,4.0,500000,0,0.0
9150,4.0,500000,0,0.0
9154,4.0,500000,0,4.9
9349,4.0,500000,0,0.0
9350,4.0,500000,0,0.0
9387,4.0,500000,0,0.0
9395,4.0,500000,0,0.0
9424,4.0,500000,0,0.0
9472,4.0,500000,0,0.0
9477,4.0,500000,0,0.0
9478,4.0,500000,0,2.9
9488,4.0,500000,0,0.0
9546,4.0,500000,0,0.0
9577,4.0,500000,0,0.0
9578,4.0,500000,0,0.0
9580,4.0,500000,0,0.0
9595,4.0,500000,0,0.0
9598,4.0,500000,0,0.0
9602,4.0,500000,0,0.0
9606,4.0,500000,0,0.0
9607,4.0,500000,0,0.0
9629,4.0,500000,0,0.0
9674,4.0,500000,0,0.0
9686,4.0,500000,0,0.0
9708,4.0,500000,0,0.0
9718,4.0,500000,0,0.0
9748,4.0,500000,0,0.0
9760,4.0,500000,0,0.0
9785,4.0,500000,0,2.9
9792,4.0,500000,0,0.0
9797,4.0,500000,0,0.0
9814,4.0,500000,0,0.0
9970,4.0,500000,0,0.0
9981,4.0,500000,0,0.0
10018,4.0,500000,0,0.0
10036,4.0,500000,0,2.4
10040,4.0,500000,0,0.0
10042,4.0,500000,0,0.0
